number,step,surface,valid_time,t2m
0,0 days,0.0,2007-01-11 08:00:00,275.0923
0,0 days,0.0,2007-01-11 08:00:00,275.03125
0,0 days,0.0,2007-01-11 09:00:00,275.02148
0,0 days,0.0,2007-01-11 09:00:00,274.9722
0,0 days,0.0,2007-01-11 10:00:00,274.63516
0,0 days,0.0,2007-01-11 10:00:00,274.5688
0,0 days,0.0,2007-01-11 11:00:00,274.56952
0,0 days,0.0,2007-01-11 11:00:00,274.50513
0,0 days,0.0,2007-01-11 12:00:00,274.4104
0,0 days,0.0,2007-01-11 12:00:00,274.38547
0,0 days,0.0,2007-01-11 13:00:00,274.1041
0,0 days,0.0,2007-01-11 13:00:00,274.10184
0,0 days,0.0,2007-01-11 14:00:00,274.01196
0,0 days,0.0,2007-01-11 14:00:00,273.99347
0,0 days,0.0,2007-01-11 15:00:00,273.99915
0,0 days,0.0,2007-01-11 15:00:00,273.9748
0,0 days,0.0,2007-01-11 16:00:00,274.00497
0,0 days,0.0,2007-01-11 16:00:00,273.98508
0,0 days,0.0,2007-01-11 17:00:00,273.94864
0,0 days,0.0,2007-01-11 17:00:00,273.9209
0,0 days,0.0,2007-01-11 18:00:00,273.94965
0,0 days,0.0,2007-01-11 18:00:00,273.91016
0,0 days,0.0,2007-01-11 19:00:00,273.91602
0,0 days,0.0,2007-01-11 19:00:00,273.89752
0,0 days,0.0,2007-01-11 20:00:00,273.91476
0,0 days,0.0,2007-01-11 20:00:00,273.88367
0,0 days,0.0,2007-01-11 21:00:00,273.84943
0,0 days,0.0,2007-01-11 21:00:00,273.78198
0,0 days,0.0,2007-01-11 22:00:00,273.58566
0,0 days,0.0,2007-01-11 22:00:00,273.55545
0,0 days,0.0,2007-01-11 23:00:00,273.40005
0,0 days,0.0,2007-01-11 23:00:00,273.40366
0,0 days,0.0,2007-01-12 00:00:00,273.3855
0,0 days,0.0,2007-01-12 00:00:00,273.34656
0,0 days,0.0,2007-01-12 01:00:00,273.27606
0,0 days,0.0,2007-01-12 01:00:00,273.24835
0,0 days,0.0,2007-01-12 02:00:00,273.1253
0,0 days,0.0,2007-01-12 02:00:00,273.12216
0,0 days,0.0,2007-01-12 03:00:00,273.03314
0,0 days,0.0,2007-01-12 03:00:00,273.0387
0,0 days,0.0,2007-01-12 04:00:00,273.01624
0,0 days,0.0,2007-01-12 04:00:00,273.01733
0,0 days,0.0,2007-01-12 05:00:00,273.02
0,0 days,0.0,2007-01-12 05:00:00,273.03534
0,0 days,0.0,2007-01-12 06:00:00,272.99286
0,0 days,0.0,2007-01-12 06:00:00,273.0348
0,0 days,0.0,2007-01-12 07:00:00,273.0001
0,0 days,0.0,2007-01-12 07:00:00,273.04004
0,0 days,0.0,2007-01-12 08:00:00,273.00772
0,0 days,0.0,2007-01-12 08:00:00,273.0653
0,0 days,0.0,2007-01-12 09:00:00,272.992
0,0 days,0.0,2007-01-12 09:00:00,273.04318
0,0 days,0.0,2007-01-12 10:00:00,273.22156
0,0 days,0.0,2007-01-12 10:00:00,273.2392
0,0 days,0.0,2007-01-12 11:00:00,273.2674
0,0 days,0.0,2007-01-12 11:00:00,273.34708
0,0 days,0.0,2007-01-12 12:00:00,273.32272
0,0 days,0.0,2007-01-12 12:00:00,273.36603
0,0 days,0.0,2007-01-12 13:00:00,273.44687
0,0 days,0.0,2007-01-12 13:00:00,273.4519
0,0 days,0.0,2007-01-12 14:00:00,273.61096
0,0 days,0.0,2007-01-12 14:00:00,273.63416
0,0 days,0.0,2007-01-12 15:00:00,273.67682
0,0 days,0.0,2007-01-12 15:00:00,273.66647
0,0 days,0.0,2007-01-12 16:00:00,273.5298
0,0 days,0.0,2007-01-12 16:00:00,273.57758
0,0 days,0.0,2007-01-12 17:00:00,273.5542
0,0 days,0.0,2007-01-12 17:00:00,273.5455
0,0 days,0.0,2007-01-12 18:00:00,273.4655
0,0 days,0.0,2007-01-12 18:00:00,273.43332
0,0 days,0.0,2007-01-12 19:00:00,273.42163
0,0 days,0.0,2007-01-12 19:00:00,273.38998
0,0 days,0.0,2007-01-12 20:00:00,273.3601
0,0 days,0.0,2007-01-12 20:00:00,273.35196
0,0 days,0.0,2007-01-12 21:00:00,273.47983
0,0 days,0.0,2007-01-12 21:00:00,273.51956
0,0 days,0.0,2007-01-12 22:00:00,273.87988
0,0 days,0.0,2007-01-12 22:00:00,273.90643
0,0 days,0.0,2007-01-12 23:00:00,273.91663
0,0 days,0.0,2007-01-12 23:00:00,273.95242
0,0 days,0.0,2007-01-13 00:00:00,274.02817
0,0 days,0.0,2007-01-13 00:00:00,274.06113
0,0 days,0.0,2007-01-13 01:00:00,274.0966
0,0 days,0.0,2007-01-13 01:00:00,274.09125
0,0 days,0.0,2007-01-13 02:00:00,274.0729
0,0 days,0.0,2007-01-13 02:00:00,274.06226
0,0 days,0.0,2007-01-13 03:00:00,274.06845
0,0 days,0.0,2007-01-13 03:00:00,274.05835
0,0 days,0.0,2007-01-13 04:00:00,274.02417
0,0 days,0.0,2007-01-13 04:00:00,274.01157
0,0 days,0.0,2007-01-13 05:00:00,273.9856
0,0 days,0.0,2007-01-13 05:00:00,273.96765
0,0 days,0.0,2007-01-13 06:00:00,273.9663
0,0 days,0.0,2007-01-13 06:00:00,273.92682
0,0 days,0.0,2007-01-13 07:00:00,273.93744
0,0 days,0.0,2007-01-13 07:00:00,273.90244
0,0 days,0.0,2007-01-13 08:00:00,273.89178
0,0 days,0.0,2007-01-13 08:00:00,273.86905
0,0 days,0.0,2007-01-13 09:00:00,273.90085
0,0 days,0.0,2007-01-13 09:00:00,273.8555
0,0 days,0.0,2007-01-13 10:00:00,273.81772
0,0 days,0.0,2007-01-13 10:00:00,273.7606
0,0 days,0.0,2007-01-13 11:00:00,273.77625
0,0 days,0.0,2007-01-13 11:00:00,273.71466
0,0 days,0.0,2007-01-13 12:00:00,273.71915
0,0 days,0.0,2007-01-13 12:00:00,273.66986
0,0 days,0.0,2007-01-13 13:00:00,273.64243
0,0 days,0.0,2007-01-13 13:00:00,273.58978
0,0 days,0.0,2007-01-13 14:00:00,273.5971
0,0 days,0.0,2007-01-13 14:00:00,273.55478
0,0 days,0.0,2007-01-13 15:00:00,273.5785
0,0 days,0.0,2007-01-13 15:00:00,273.5499
0,0 days,0.0,2007-01-13 16:00:00,273.58215
0,0 days,0.0,2007-01-13 16:00:00,273.54376
0,0 days,0.0,2007-01-13 17:00:00,273.52734
0,0 days,0.0,2007-01-13 17:00:00,273.48306
0,0 days,0.0,2007-01-13 18:00:00,273.5123
0,0 days,0.0,2007-01-13 18:00:00,273.46805
0,0 days,0.0,2007-01-13 19:00:00,273.48053
0,0 days,0.0,2007-01-13 19:00:00,273.42896
0,0 days,0.0,2007-01-13 20:00:00,273.4835
0,0 days,0.0,2007-01-13 20:00:00,273.4328
0,0 days,0.0,2007-01-13 21:00:00,273.4734
0,0 days,0.0,2007-01-13 21:00:00,273.41736
0,0 days,0.0,2007-01-13 22:00:00,273.47134
0,0 days,0.0,2007-01-13 22:00:00,273.40695
0,0 days,0.0,2007-01-13 23:00:00,273.47934
0,0 days,0.0,2007-01-13 23:00:00,273.40854
0,0 days,0.0,2007-01-14 00:00:00,273.46375
0,0 days,0.0,2007-01-14 00:00:00,273.3999
0,0 days,0.0,2007-01-14 01:00:00,273.4446
0,0 days,0.0,2007-01-14 01:00:00,273.37827
0,0 days,0.0,2007-01-14 02:00:00,273.424
0,0 days,0.0,2007-01-14 02:00:00,273.36102
0,0 days,0.0,2007-01-14 03:00:00,273.40488
0,0 days,0.0,2007-01-14 03:00:00,273.35474
0,0 days,0.0,2007-01-14 04:00:00,273.40076
0,0 days,0.0,2007-01-14 04:00:00,273.36823
0,0 days,0.0,2007-01-14 05:00:00,273.45822
0,0 days,0.0,2007-01-14 05:00:00,273.44052
0,0 days,0.0,2007-01-14 06:00:00,273.54953
0,0 days,0.0,2007-01-14 06:00:00,273.5293
0,0 days,0.0,2007-01-14 07:00:00,273.65353
0,0 days,0.0,2007-01-14 07:00:00,273.63974
0,0 days,0.0,2007-01-14 08:00:00,273.7574
0,0 days,0.0,2007-01-14 08:00:00,273.719
0,0 days,0.0,2007-01-14 09:00:00,273.7701
0,0 days,0.0,2007-01-14 09:00:00,273.69254
0,0 days,0.0,2007-01-14 10:00:00,273.9869
0,0 days,0.0,2007-01-14 10:00:00,273.97342
0,0 days,0.0,2007-01-14 11:00:00,273.9063
0,0 days,0.0,2007-01-14 11:00:00,273.8864
0,0 days,0.0,2007-01-14 12:00:00,273.84586
0,0 days,0.0,2007-01-14 12:00:00,273.81476
0,0 days,0.0,2007-01-14 13:00:00,273.8201
0,0 days,0.0,2007-01-14 13:00:00,273.789
0,0 days,0.0,2007-01-14 14:00:00,273.85272
0,0 days,0.0,2007-01-14 14:00:00,273.8359
0,0 days,0.0,2007-01-14 15:00:00,273.90396
0,0 days,0.0,2007-01-14 15:00:00,273.90726
0,0 days,0.0,2007-01-14 16:00:00,273.96564
0,0 days,0.0,2007-01-14 16:00:00,273.96252
0,0 days,0.0,2007-01-14 17:00:00,273.9741
0,0 days,0.0,2007-01-14 17:00:00,273.9592
0,0 days,0.0,2007-01-14 18:00:00,273.9016
0,0 days,0.0,2007-01-14 18:00:00,273.88507
0,0 days,0.0,2007-01-14 19:00:00,273.8356
0,0 days,0.0,2007-01-14 19:00:00,273.8294
0,0 days,0.0,2007-01-14 20:00:00,273.7694
0,0 days,0.0,2007-01-14 20:00:00,273.75787
0,0 days,0.0,2007-01-14 21:00:00,273.7405
0,0 days,0.0,2007-01-14 21:00:00,273.70496
0,0 days,0.0,2007-01-14 22:00:00,273.565
0,0 days,0.0,2007-01-14 22:00:00,273.51575
0,0 days,0.0,2007-01-14 23:00:00,273.46674
0,0 days,0.0,2007-01-14 23:00:00,273.413
0,0 days,0.0,2007-01-15 00:00:00,273.353
0,0 days,0.0,2007-01-15 00:00:00,273.29196
0,0 days,0.0,2007-01-15 01:00:00,273.27206
0,0 days,0.0,2007-01-15 01:00:00,273.21048
0,0 days,0.0,2007-01-15 02:00:00,273.20395
0,0 days,0.0,2007-01-15 02:00:00,273.1429
0,0 days,0.0,2007-01-15 03:00:00,273.16272
0,0 days,0.0,2007-01-15 03:00:00,273.09384
0,0 days,0.0,2007-01-15 04:00:00,273.14032
0,0 days,0.0,2007-01-15 04:00:00,273.06168
0,0 days,0.0,2007-01-15 05:00:00,273.11197
0,0 days,0.0,2007-01-15 05:00:00,273.0358
0,0 days,0.0,2007-01-15 06:00:00,273.098
0,0 days,0.0,2007-01-15 06:00:00,273.0185
0,0 days,0.0,2007-01-15 07:00:00,273.09753
0,0 days,0.0,2007-01-15 07:00:00,273.0141
0,0 days,0.0,2007-01-15 08:00:00,273.14545
0,0 days,0.0,2007-01-15 08:00:00,273.05362
0,0 days,0.0,2007-01-15 09:00:00,273.23315
0,0 days,0.0,2007-01-15 09:00:00,273.13882
0,0 days,0.0,2007-01-15 10:00:00,273.04916
0,0 days,0.0,2007-01-15 10:00:00,272.9901
0,0 days,0.0,2007-01-15 11:00:00,273.2202
0,0 days,0.0,2007-01-15 11:00:00,273.15332
0,0 days,0.0,2007-01-15 12:00:00,273.2723
0,0 days,0.0,2007-01-15 12:00:00,273.21378
0,0 days,0.0,2007-01-15 13:00:00,273.31415
0,0 days,0.0,2007-01-15 13:00:00,273.26877
0,0 days,0.0,2007-01-15 14:00:00,273.27728
0,0 days,0.0,2007-01-15 14:00:00,273.24564
0,0 days,0.0,2007-01-15 15:00:00,273.2525
0,0 days,0.0,2007-01-15 15:00:00,273.20877
0,0 days,0.0,2007-01-15 16:00:00,273.23938
0,0 days,0.0,2007-01-15 16:00:00,273.18198
0,0 days,0.0,2007-01-15 17:00:00,273.23804
0,0 days,0.0,2007-01-15 17:00:00,273.1879
0,0 days,0.0,2007-01-15 18:00:00,273.24084
0,0 days,0.0,2007-01-15 18:00:00,273.19995
0,0 days,0.0,2007-01-15 19:00:00,273.25696
0,0 days,0.0,2007-01-15 19:00:00,273.21497
0,0 days,0.0,2007-01-15 20:00:00,273.28848
0,0 days,0.0,2007-01-15 20:00:00,273.2244
0,0 days,0.0,2007-01-15 21:00:00,273.30176
0,0 days,0.0,2007-01-15 21:00:00,273.21558
0,0 days,0.0,2007-01-15 22:00:00,273.59006
0,0 days,0.0,2007-01-15 22:00:00,273.52707
0,0 days,0.0,2007-01-15 23:00:00,273.64438
0,0 days,0.0,2007-01-15 23:00:00,273.5716
0,0 days,0.0,2007-01-16 00:00:00,273.59827
0,0 days,0.0,2007-01-16 00:00:00,273.4813
0,0 days,0.0,2007-01-16 01:00:00,273.71918
0,0 days,0.0,2007-01-16 01:00:00,273.63104
0,0 days,0.0,2007-01-16 02:00:00,273.79538
0,0 days,0.0,2007-01-16 02:00:00,273.71368
0,0 days,0.0,2007-01-16 03:00:00,273.83652
0,0 days,0.0,2007-01-16 03:00:00,273.78333
0,0 days,0.0,2007-01-16 04:00:00,273.96664
0,0 days,0.0,2007-01-16 04:00:00,273.92773
0,0 days,0.0,2007-01-16 05:00:00,274.0666
0,0 days,0.0,2007-01-16 05:00:00,274.01337
0,0 days,0.0,2007-01-16 06:00:00,274.15976
0,0 days,0.0,2007-01-16 06:00:00,274.15216
0,0 days,0.0,2007-01-16 07:00:00,274.14722
0,0 days,0.0,2007-01-16 07:00:00,274.12338
0,0 days,0.0,2007-01-16 08:00:00,274.12408
0,0 days,0.0,2007-01-16 08:00:00,274.1131
0,0 days,0.0,2007-01-16 09:00:00,273.99948
0,0 days,0.0,2007-01-16 09:00:00,274.03214
0,0 days,0.0,2007-01-16 10:00:00,273.87997
0,0 days,0.0,2007-01-16 10:00:00,273.9479
0,0 days,0.0,2007-01-16 11:00:00,273.67456
0,0 days,0.0,2007-01-16 11:00:00,273.73944
0,0 days,0.0,2007-01-16 12:00:00,273.5196
0,0 days,0.0,2007-01-16 12:00:00,273.56268
0,0 days,0.0,2007-01-16 13:00:00,273.5154
0,0 days,0.0,2007-01-16 13:00:00,273.51236
0,0 days,0.0,2007-01-16 14:00:00,273.61224
0,0 days,0.0,2007-01-16 14:00:00,273.5798
0,0 days,0.0,2007-01-16 15:00:00,273.7745
0,0 days,0.0,2007-01-16 15:00:00,273.71072
0,0 days,0.0,2007-01-16 16:00:00,274.0065
0,0 days,0.0,2007-01-16 16:00:00,273.94043
0,0 days,0.0,2007-01-16 17:00:00,274.1827
0,0 days,0.0,2007-01-16 17:00:00,274.12003
0,0 days,0.0,2007-01-16 18:00:00,274.29144
0,0 days,0.0,2007-01-16 18:00:00,274.2377
0,0 days,0.0,2007-01-16 19:00:00,274.3282
0,0 days,0.0,2007-01-16 19:00:00,274.26855
0,0 days,0.0,2007-01-16 20:00:00,274.30994
0,0 days,0.0,2007-01-16 20:00:00,274.25314
0,0 days,0.0,2007-01-16 21:00:00,274.2067
0,0 days,0.0,2007-01-16 21:00:00,274.13812
0,0 days,0.0,2007-01-16 22:00:00,274.2892
0,0 days,0.0,2007-01-16 22:00:00,274.22263
0,0 days,0.0,2007-01-16 23:00:00,274.15747
0,0 days,0.0,2007-01-16 23:00:00,274.08948
0,0 days,0.0,2007-01-17 00:00:00,274.04633
0,0 days,0.0,2007-01-17 00:00:00,273.9646
0,0 days,0.0,2007-01-17 01:00:00,273.954
0,0 days,0.0,2007-01-17 01:00:00,273.86838
0,0 days,0.0,2007-01-17 02:00:00,273.8277
0,0 days,0.0,2007-01-17 02:00:00,273.75327
0,0 days,0.0,2007-01-17 03:00:00,273.7082
0,0 days,0.0,2007-01-17 03:00:00,273.6416
0,0 days,0.0,2007-01-17 04:00:00,273.5855
0,0 days,0.0,2007-01-17 04:00:00,273.52927
0,0 days,0.0,2007-01-17 05:00:00,273.45667
0,0 days,0.0,2007-01-17 05:00:00,273.4029
0,0 days,0.0,2007-01-17 06:00:00,273.36798
0,0 days,0.0,2007-01-17 06:00:00,273.3162
0,0 days,0.0,2007-01-17 07:00:00,273.33368
0,0 days,0.0,2007-01-17 07:00:00,273.2906
0,0 days,0.0,2007-01-17 08:00:00,273.3045
0,0 days,0.0,2007-01-17 08:00:00,273.2547
0,0 days,0.0,2007-01-17 09:00:00,273.255
0,0 days,0.0,2007-01-17 09:00:00,273.20712
0,0 days,0.0,2007-01-17 10:00:00,272.79352
0,0 days,0.0,2007-01-17 10:00:00,272.72998
0,0 days,0.0,2007-01-17 11:00:00,272.75894
0,0 days,0.0,2007-01-17 11:00:00,272.6993
0,0 days,0.0,2007-01-17 12:00:00,272.9205
0,0 days,0.0,2007-01-17 12:00:00,272.88297
0,0 days,0.0,2007-01-17 13:00:00,273.22266
0,0 days,0.0,2007-01-17 13:00:00,273.18906
0,0 days,0.0,2007-01-17 14:00:00,273.42923
0,0 days,0.0,2007-01-17 14:00:00,273.39508
0,0 days,0.0,2007-01-17 15:00:00,273.58737
0,0 days,0.0,2007-01-17 15:00:00,273.55124
0,0 days,0.0,2007-01-17 16:00:00,273.62546
0,0 days,0.0,2007-01-17 16:00:00,273.57172
0,0 days,0.0,2007-01-17 17:00:00,273.56732
0,0 days,0.0,2007-01-17 17:00:00,273.5066
0,0 days,0.0,2007-01-17 18:00:00,273.462
0,0 days,0.0,2007-01-17 18:00:00,273.37723
0,0 days,0.0,2007-01-17 19:00:00,273.29672
0,0 days,0.0,2007-01-17 19:00:00,273.19128
0,0 days,0.0,2007-01-17 20:00:00,273.1414
0,0 days,0.0,2007-01-17 20:00:00,273.02527
0,0 days,0.0,2007-01-17 21:00:00,273.00525
0,0 days,0.0,2007-01-17 21:00:00,272.8813
0,0 days,0.0,2007-01-17 22:00:00,272.87283
0,0 days,0.0,2007-01-17 22:00:00,272.7847
0,0 days,0.0,2007-01-17 23:00:00,272.7773
0,0 days,0.0,2007-01-17 23:00:00,272.67938
0,0 days,0.0,2007-01-18 00:00:00,272.62344
0,0 days,0.0,2007-01-18 00:00:00,272.52246
0,0 days,0.0,2007-01-18 01:00:00,272.47455
0,0 days,0.0,2007-01-18 01:00:00,272.38477
0,0 days,0.0,2007-01-18 02:00:00,272.45834
0,0 days,0.0,2007-01-18 02:00:00,272.3677
0,0 days,0.0,2007-01-18 03:00:00,272.3796
0,0 days,0.0,2007-01-18 03:00:00,272.27774
0,0 days,0.0,2007-01-18 04:00:00,272.33652
0,0 days,0.0,2007-01-18 04:00:00,272.24838
0,0 days,0.0,2007-01-18 05:00:00,272.3223
0,0 days,0.0,2007-01-18 05:00:00,272.2607
0,0 days,0.0,2007-01-18 06:00:00,272.29843
0,0 days,0.0,2007-01-18 06:00:00,272.25894
0,0 days,0.0,2007-01-18 07:00:00,272.32355
0,0 days,0.0,2007-01-18 07:00:00,272.29385
0,0 days,0.0,2007-01-18 08:00:00,272.32263
0,0 days,0.0,2007-01-18 08:00:00,272.28064
0,0 days,0.0,2007-01-18 09:00:00,272.33325
0,0 days,0.0,2007-01-18 09:00:00,272.28146
0,0 days,0.0,2007-01-18 10:00:00,272.42203
0,0 days,0.0,2007-01-18 10:00:00,272.36044
0,0 days,0.0,2007-01-18 11:00:00,272.3008
0,0 days,0.0,2007-01-18 11:00:00,272.24792
0,0 days,0.0,2007-01-18 12:00:00,272.27148
0,0 days,0.0,2007-01-18 12:00:00,272.21414
0,0 days,0.0,2007-01-18 13:00:00,272.1943
0,0 days,0.0,2007-01-18 13:00:00,272.13303
0,0 days,0.0,2007-01-18 14:00:00,272.08087
0,0 days,0.0,2007-01-18 14:00:00,272.03638
0,0 days,0.0,2007-01-18 15:00:00,271.89133
0,0 days,0.0,2007-01-18 15:00:00,271.8552
0,0 days,0.0,2007-01-18 16:00:00,271.62283
0,0 days,0.0,2007-01-18 16:00:00,271.60013
0,0 days,0.0,2007-01-18 17:00:00,271.34317
0,0 days,0.0,2007-01-18 17:00:00,271.32327
0,0 days,0.0,2007-01-18 18:00:00,270.9919
0,0 days,0.0,2007-01-18 18:00:00,270.97147
0,0 days,0.0,2007-01-18 19:00:00,270.66263
0,0 days,0.0,2007-01-18 19:00:00,270.65338
0,0 days,0.0,2007-01-18 20:00:00,270.52454
0,0 days,0.0,2007-01-18 20:00:00,270.5133
0,0 days,0.0,2007-01-18 21:00:00,270.4328
0,0 days,0.0,2007-01-18 21:00:00,270.43866
0,0 days,0.0,2007-01-18 22:00:00,270.03534
0,0 days,0.0,2007-01-18 22:00:00,270.0345
0,0 days,0.0,2007-01-18 23:00:00,270.2843
0,0 days,0.0,2007-01-18 23:00:00,270.28452
0,0 days,0.0,2007-01-19 00:00:00,270.29703
0,0 days,0.0,2007-01-19 00:00:00,270.22733
0,0 days,0.0,2007-01-19 01:00:00,269.93524
0,0 days,0.0,2007-01-19 01:00:00,269.846
0,0 days,0.0,2007-01-19 02:00:00,269.8908
0,0 days,0.0,2007-01-19 02:00:00,269.8547
0,0 days,0.0,2007-01-19 03:00:00,270.11868
0,0 days,0.0,2007-01-19 03:00:00,270.08118
0,0 days,0.0,2007-01-19 04:00:00,270.2272
0,0 days,0.0,2007-01-19 04:00:00,270.1704
0,0 days,0.0,2007-01-19 05:00:00,270.26785
0,0 days,0.0,2007-01-19 05:00:00,270.265
0,0 days,0.0,2007-01-19 06:00:00,270.353
0,0 days,0.0,2007-01-19 06:00:00,270.32224
0,0 days,0.0,2007-01-19 07:00:00,270.3462
0,0 days,0.0,2007-01-19 07:00:00,270.3291
0,0 days,0.0,2007-01-19 08:00:00,270.492
0,0 days,0.0,2007-01-19 08:00:00,270.4892
0,0 days,0.0,2007-01-19 09:00:00,270.59082
0,0 days,0.0,2007-01-19 09:00:00,270.57626
0,0 days,0.0,2007-01-19 10:00:00,270.47516
0,0 days,0.0,2007-01-19 10:00:00,270.49075
0,0 days,0.0,2007-01-19 11:00:00,270.51505
0,0 days,0.0,2007-01-19 11:00:00,270.5239
0,0 days,0.0,2007-01-19 12:00:00,270.59775
0,0 days,0.0,2007-01-19 12:00:00,270.59146
0,0 days,0.0,2007-01-19 13:00:00,270.69205
0,0 days,0.0,2007-01-19 13:00:00,270.67487
0,0 days,0.0,2007-01-19 14:00:00,270.7486
0,0 days,0.0,2007-01-19 14:00:00,270.69315
0,0 days,0.0,2007-01-19 15:00:00,270.8161
0,0 days,0.0,2007-01-19 15:00:00,270.7528
0,0 days,0.0,2007-01-19 16:00:00,270.8773
0,0 days,0.0,2007-01-19 16:00:00,270.7858
0,0 days,0.0,2007-01-19 17:00:00,270.92004
0,0 days,0.0,2007-01-19 17:00:00,270.8504
0,0 days,0.0,2007-01-19 18:00:00,271.0776
0,0 days,0.0,2007-01-19 18:00:00,271.058
0,0 days,0.0,2007-01-19 19:00:00,271.34406
0,0 days,0.0,2007-01-19 19:00:00,271.3247
0,0 days,0.0,2007-01-19 20:00:00,271.3654
0,0 days,0.0,2007-01-19 20:00:00,271.3298
0,0 days,0.0,2007-01-19 21:00:00,271.3017
0,0 days,0.0,2007-01-19 21:00:00,271.3106
0,0 days,0.0,2007-01-19 22:00:00,270.64853
0,0 days,0.0,2007-01-19 22:00:00,270.64438
0,0 days,0.0,2007-01-19 23:00:00,270.67157
0,0 days,0.0,2007-01-19 23:00:00,270.7141
0,0 days,0.0,2007-01-20 00:00:00,270.58524
0,0 days,0.0,2007-01-20 00:00:00,270.7044
0,0 days,0.0,2007-01-20 01:00:00,270.58755
0,0 days,0.0,2007-01-20 01:00:00,270.71204
0,0 days,0.0,2007-01-20 02:00:00,270.67297
0,0 days,0.0,2007-01-20 02:00:00,270.79074
0,0 days,0.0,2007-01-20 03:00:00,270.7438
0,0 days,0.0,2007-01-20 03:00:00,270.8582
0,0 days,0.0,2007-01-20 04:00:00,270.84018
0,0 days,0.0,2007-01-20 04:00:00,270.90646
0,0 days,0.0,2007-01-20 05:00:00,270.9101
0,0 days,0.0,2007-01-20 05:00:00,270.95874
0,0 days,0.0,2007-01-20 06:00:00,270.9512
0,0 days,0.0,2007-01-20 06:00:00,270.9621
0,0 days,0.0,2007-01-20 07:00:00,270.96716
0,0 days,0.0,2007-01-20 07:00:00,270.97412
0,0 days,0.0,2007-01-20 08:00:00,271.02496
0,0 days,0.0,2007-01-20 08:00:00,271.01932
0,0 days,0.0,2007-01-20 09:00:00,271.0087
0,0 days,0.0,2007-01-20 09:00:00,271.0025
0,0 days,0.0,2007-01-20 10:00:00,271.0088
0,0 days,0.0,2007-01-20 10:00:00,270.95645
0,0 days,0.0,2007-01-20 11:00:00,271.06985
0,0 days,0.0,2007-01-20 11:00:00,271.00882
0,0 days,0.0,2007-01-20 12:00:00,271.03802
0,0 days,0.0,2007-01-20 12:00:00,270.95154
0,0 days,0.0,2007-01-20 13:00:00,271.01083
0,0 days,0.0,2007-01-20 13:00:00,270.94928
0,0 days,0.0,2007-01-20 14:00:00,270.93765
0,0 days,0.0,2007-01-20 14:00:00,270.89368
0,0 days,0.0,2007-01-20 15:00:00,270.8308
0,0 days,0.0,2007-01-20 15:00:00,270.82352
0,0 days,0.0,2007-01-20 16:00:00,270.79254
0,0 days,0.0,2007-01-20 16:00:00,270.79507
0,0 days,0.0,2007-01-20 17:00:00,270.7578
0,0 days,0.0,2007-01-20 17:00:00,270.80255
0,0 days,0.0,2007-01-20 18:00:00,270.7475
0,0 days,0.0,2007-01-20 18:00:00,270.80313
0,0 days,0.0,2007-01-20 19:00:00,270.79498
0,0 days,0.0,2007-01-20 19:00:00,270.8481
0,0 days,0.0,2007-01-20 20:00:00,270.82056
0,0 days,0.0,2007-01-20 20:00:00,270.85214
0,0 days,0.0,2007-01-20 21:00:00,270.89694
0,0 days,0.0,2007-01-20 21:00:00,270.93155
0,0 days,0.0,2007-01-20 22:00:00,270.52417
0,0 days,0.0,2007-01-20 22:00:00,270.5515
0,0 days,0.0,2007-01-20 23:00:00,270.56448
0,0 days,0.0,2007-01-20 23:00:00,270.54938
0,0 days,0.0,2007-01-21 00:00:00,270.48135
0,0 days,0.0,2007-01-21 00:00:00,270.47015
0,0 days,0.0,2007-01-21 01:00:00,270.40884
0,0 days,0.0,2007-01-21 01:00:00,270.38196
0,0 days,0.0,2007-01-21 02:00:00,270.4361
0,0 days,0.0,2007-01-21 02:00:00,270.4397
0,0 days,0.0,2007-01-21 03:00:00,270.5293
0,0 days,0.0,2007-01-21 03:00:00,270.55164
0,0 days,0.0,2007-01-21 04:00:00,270.64468
0,0 days,0.0,2007-01-21 04:00:00,270.62338
0,0 days,0.0,2007-01-21 05:00:00,270.62115
0,0 days,0.0,2007-01-21 05:00:00,270.6091
0,0 days,0.0,2007-01-21 06:00:00,270.57468
0,0 days,0.0,2007-01-21 06:00:00,270.57098
0,0 days,0.0,2007-01-21 07:00:00,270.56525
0,0 days,0.0,2007-01-21 07:00:00,270.54395
0,0 days,0.0,2007-01-21 08:00:00,270.30807
0,0 days,0.0,2007-01-21 08:00:00,270.27838
0,0 days,0.0,2007-01-21 09:00:00,270.16724
0,0 days,0.0,2007-01-21 09:00:00,270.1163
0,0 days,0.0,2007-01-21 10:00:00,270.16666
0,0 days,0.0,2007-01-21 10:00:00,270.1423
0,0 days,0.0,2007-01-21 11:00:00,270.18607
0,0 days,0.0,2007-01-21 11:00:00,270.17935
0,0 days,0.0,2007-01-21 12:00:00,270.03232
0,0 days,0.0,2007-01-21 12:00:00,270.0421
0,0 days,0.0,2007-01-21 13:00:00,270.03375
0,0 days,0.0,2007-01-21 13:00:00,270.06445
0,0 days,0.0,2007-01-21 14:00:00,270.06693
0,0 days,0.0,2007-01-21 14:00:00,270.03302
0,0 days,0.0,2007-01-21 15:00:00,270.06464
0,0 days,0.0,2007-01-21 15:00:00,270.0282
0,0 days,0.0,2007-01-21 16:00:00,269.8922
0,0 days,0.0,2007-01-21 16:00:00,269.85666
0,0 days,0.0,2007-01-21 17:00:00,269.8939
0,0 days,0.0,2007-01-21 17:00:00,269.86584
